time,open,high,low,close
2026-01-23 18:00,1.08306,1.08445,1.08294,1.08433
2026-01-23 19:00,1.08433,1.08509,1.08334,1.08411
2026-01-23 20:00,1.08411,1.08502,1.08258,1.08349
2026-01-23 21:00,1.08349,1.08487,1.08324,1.08462
2026-01-23 22:00,1.08462,1.08465,1.08261,1.08264
2026-01-23 23:00,1.08264,1.08368,1.08119,1.08223
2026-01-24 00:00,1.08223,1.08258,1.08119,1.08154
2026-01-24 01:00,1.08154,1.08217,1.08005,1.08068
2026-01-24 02:00,1.08068,1.08154,1.07915,1.08002
2026-01-24 03:00,1.08002,1.08098,1.07809,1.07905
2026-01-24 04:00,1.07905,1.07999,1.07673,1.07766
2026-01-24 05:00,1.07766,1.07807,1.07675,1.07716
2026-01-24 06:00,1.07716,1.07744,1.07573,1.07602
2026-01-24 07:00,1.07602,1.07627,1.07567,1.07593
2026-01-24 08:00,1.07593,1.07689,1.07452,1.07548
2026-01-24 09:00,1.07548,1.07594,1.07519,1.07566
2026-01-24 10:00,1.07566,1.07605,1.07290,1.07329
2026-01-24 11:00,1.07329,1.07355,1.07104,1.07130
2026-01-24 12:00,1.07130,1.07200,1.07090,1.07160
2026-01-24 13:00,1.07160,1.07264,1.07098,1.07203
2026-01-24 14:00,1.07203,1.07344,1.07109,1.07251
2026-01-24 15:00,1.07251,1.07276,1.07198,1.07223
2026-01-24 16:00,1.07223,1.07275,1.07216,1.07268
2026-01-24 17:00,1.07268,1.07463,1.07243,1.07439
2026-01-24 18:00,1.07439,1.07604,1.07229,1.07394
2026-01-24 19:00,1.07394,1.07572,1.07372,1.07550
2026-01-24 20:00,1.07550,1.07629,1.07361,1.07440
2026-01-24 21:00,1.07440,1.07554,1.07434,1.07547
2026-01-24 22:00,1.07547,1.07573,1.07389,1.07415
2026-01-24 23:00,1.07415,1.07485,1.07285,1.07355
2026-01-25 00:00,1.07355,1.07573,1.07227,1.07445
2026-01-25 01:00,1.07445,1.07520,1.07417,1.07492
2026-01-25 02:00,1.07492,1.07693,1.07473,1.07673
2026-01-25 03:00,1.07673,1.07723,1.07434,1.07484
2026-01-25 04:00,1.07484,1.07507,1.07463,1.07486
2026-01-25 05:00,1.07486,1.07688,1.07368,1.07570
2026-01-25 06:00,1.07570,1.07629,1.07479,1.07537
2026-01-25 07:00,1.07537,1.07784,1.07425,1.07672
2026-01-25 08:00,1.07672,1.07738,1.07567,1.07633
2026-01-25 09:00,1.07633,1.07855,1.07561,1.07784
2026-01-25 10:00,1.07784,1.07895,1.07734,1.07845
2026-01-25 11:00,1.07845,1.07932,1.07683,1.07770
2026-01-25 12:00,1.07770,1.07876,1.07749,1.07855
2026-01-25 13:00,1.07855,1.07889,1.07814,1.07848
2026-01-25 14:00,1.07848,1.07862,1.07795,1.07809
2026-01-25 15:00,1.07809,1.07813,1.07709,1.07713
2026-01-25 16:00,1.07713,1.07736,1.07709,1.07732
2026-01-25 17:00,1.07732,1.07779,1.07614,1.07661
2026-01-25 18:00,1.07661,1.07862,1.07625,1.07826
2026-01-25 19:00,1.07826,1.07987,1.07773,1.07933
2026-01-25 20:00,1.07933,1.08025,1.07925,1.08018
2026-01-25 21:00,1.08018,1.08041,1.07948,1.07971
2026-01-25 22:00,1.07971,1.08178,1.07890,1.08097
2026-01-25 23:00,1.08097,1.08122,1.07945,1.07970
2026-01-26 00:00,1.07970,1.08033,1.07831,1.07894
2026-01-26 01:00,1.07894,1.08065,1.07880,1.08051
2026-01-26 02:00,1.08051,1.08085,1.08020,1.08054
2026-01-26 03:00,1.08054,1.08062,1.08014,1.08023
2026-01-26 04:00,1.08023,1.08070,1.07982,1.08029
2026-01-26 05:00,1.08029,1.08186,1.07911,1.08068
2026-01-26 06:00,1.08068,1.08098,1.08014,1.08044
2026-01-26 07:00,1.08044,1.08053,1.08041,1.08050
2026-01-26 08:00,1.08050,1.08108,1.08024,1.08082
2026-01-26 09:00,1.08082,1.08162,1.08049,1.08129
2026-01-26 10:00,1.08129,1.08269,1.08051,1.08190
2026-01-26 11:00,1.08190,1.08207,1.08188,1.08206
2026-01-26 12:00,1.08206,1.08265,1.08163,1.08223
2026-01-26 13:00,1.08223,1.08256,1.08165,1.08198
2026-01-26 14:00,1.08198,1.08370,1.08166,1.08339
2026-01-26 15:00,1.08339,1.08355,1.08176,1.08192
2026-01-26 16:00,1.08192,1.08207,1.08022,1.08038
2026-01-26 17:00,1.08038,1.08040,1.07993,1.07995
2026-01-26 18:00,1.07995,1.07999,1.07775,1.07779
2026-01-26 19:00,1.07779,1.07959,1.07750,1.07930
2026-01-26 20:00,1.07930,1.08058,1.07876,1.08004
2026-01-26 21:00,1.08004,1.08044,1.07740,1.07780
2026-01-26 22:00,1.07780,1.07902,1.07755,1.07876
2026-01-26 23:00,1.07876,1.07929,1.07712,1.07765
2026-01-27 00:00,1.07765,1.07773,1.07560,1.07568
2026-01-27 01:00,1.07568,1.07613,1.07557,1.07602
2026-01-27 02:00,1.07602,1.07615,1.07562,1.07576
2026-01-27 03:00,1.07576,1.07660,1.07473,1.07557
2026-01-27 04:00,1.07557,1.07572,1.07465,1.07481
2026-01-27 05:00,1.07481,1.07594,1.07478,1.07592
2026-01-27 06:00,1.07592,1.07615,1.07451,1.07474
2026-01-27 07:00,1.07474,1.07643,1.07420,1.07589
2026-01-27 08:00,1.07589,1.07737,1.07519,1.07667
2026-01-27 09:00,1.07667,1.07780,1.07572,1.07685
2026-01-27 10:00,1.07685,1.07771,1.07621,1.07707
2026-01-27 11:00,1.07707,1.07772,1.07653,1.07718
2026-01-27 12:00,1.07718,1.07736,1.07611,1.07629
2026-01-27 13:00,1.07629,1.07744,1.07594,1.07708
2026-01-27 14:00,1.07708,1.07758,1.07614,1.07664
2026-01-27 15:00,1.07664,1.07893,1.07553,1.07781
2026-01-27 16:00,1.07781,1.07983,1.07735,1.07937
2026-01-27 17:00,1.07937,1.07986,1.07922,1.07971
2026-01-27 18:00,1.07971,1.08080,1.07850,1.07960
2026-01-27 19:00,1.07960,1.07987,1.07820,1.07848
2026-01-27 20:00,1.07848,1.07868,1.07753,1.07774
2026-01-27 21:00,1.07774,1.07873,1.07735,1.07835
2026-01-27 22:00,1.07835,1.07921,1.07673,1.07759
2026-01-27 23:00,1.07759,1.07927,1.07688,1.07856
2026-01-28 00:00,1.07856,1.07992,1.07840,1.07976
2026-01-28 01:00,1.07976,1.08040,1.07843,1.07906
2026-01-28 02:00,1.07906,1.08022,1.07821,1.07937
2026-01-28 03:00,1.07937,1.07973,1.07909,1.07944
2026-01-28 04:00,1.07944,1.08041,1.07897,1.07993
2026-01-28 05:00,1.07993,1.08081,1.07915,1.08003
2026-01-28 06:00,1.08003,1.08173,1.07894,1.08064
2026-01-28 07:00,1.08064,1.08247,1.08047,1.08229
2026-01-28 08:00,1.08229,1.08285,1.08075,1.08132
2026-01-28 09:00,1.08132,1.08359,1.08109,1.08336
2026-01-28 10:00,1.08336,1.08412,1.08295,1.08371
2026-01-28 11:00,1.08371,1.08515,1.08286,1.08430
2026-01-28 12:00,1.08430,1.08481,1.08350,1.08401
2026-01-28 13:00,1.08401,1.08588,1.08396,1.08583
2026-01-28 14:00,1.08583,1.08608,1.08475,1.08500
2026-01-28 15:00,1.08500,1.08647,1.08434,1.08580
2026-01-28 16:00,1.08580,1.08746,1.08561,1.08727
2026-01-28 17:00,1.08727,1.08809,1.08666,1.08748
2026-01-28 18:00,1.08748,1.08796,1.08653,1.08701
2026-01-28 19:00,1.08701,1.08804,1.08572,1.08674
2026-01-28 20:00,1.08674,1.08685,1.08630,1.08640
2026-01-28 21:00,1.08640,1.08702,1.08629,1.08690
2026-01-28 22:00,1.08690,1.08751,1.08530,1.08591
2026-01-28 23:00,1.08591,1.08679,1.08485,1.08573
2026-01-29 00:00,1.08573,1.08579,1.08471,1.08477
2026-01-29 01:00,1.08477,1.08576,1.08355,1.08455
2026-01-29 02:00,1.08455,1.08569,1.08413,1.08527
2026-01-29 03:00,1.08527,1.08616,1.08411,1.08500
2026-01-29 04:00,1.08500,1.08507,1.08359,1.08367
2026-01-29 05:00,1.08367,1.08471,1.08350,1.08454
2026-01-29 06:00,1.08454,1.08458,1.08441,1.08445
2026-01-29 07:00,1.08445,1.08484,1.08387,1.08426
2026-01-29 08:00,1.08426,1.08506,1.08391,1.08471
2026-01-29 09:00,1.08471,1.08478,1.08460,1.08466
2026-01-29 10:00,1.08466,1.08504,1.08428,1.08466
2026-01-29 11:00,1.08466,1.08530,1.08300,1.08364
2026-01-29 12:00,1.08364,1.08364,1.08193,1.08193
2026-01-29 13:00,1.08193,1.08228,1.08172,1.08206
2026-01-29 14:00,1.08206,1.08237,1.08192,1.08223
2026-01-29 15:00,1.08223,1.08441,1.08207,1.08425
2026-01-29 16:00,1.08425,1.08562,1.08365,1.08502
2026-01-29 17:00,1.08502,1.08544,1.08333,1.08375
2026-01-29 18:00,1.08375,1.08390,1.08322,1.08337
2026-01-29 19:00,1.08337,1.08423,1.08330,1.08417
2026-01-29 20:00,1.08417,1.08535,1.08338,1.08456
2026-01-29 21:00,1.08456,1.08674,1.08339,1.08556
2026-01-29 22:00,1.08556,1.08765,1.08496,1.08705
2026-01-29 23:00,1.08705,1.08790,1.08625,1.08710
2026-01-30 00:00,1.08710,1.08719,1.08612,1.08621
2026-01-30 01:00,1.08621,1.08672,1.08540,1.08591
2026-01-30 02:00,1.08591,1.08623,1.08533,1.08564
2026-01-30 03:00,1.08564,1.08566,1.08518,1.08520
2026-01-30 04:00,1.08520,1.08528,1.08317,1.08325
2026-01-30 05:00,1.08325,1.08404,1.08162,1.08241
2026-01-30 06:00,1.08241,1.08411,1.08141,1.08311
2026-01-30 07:00,1.08311,1.08349,1.08277,1.08315
2026-01-30 08:00,1.08315,1.08433,1.08238,1.08355
2026-01-30 09:00,1.08355,1.08452,1.08268,1.08364
2026-01-30 10:00,1.08364,1.08526,1.08272,1.08433
2026-01-30 11:00,1.08433,1.08437,1.08279,1.08283
2026-01-30 12:00,1.08283,1.08355,1.08217,1.08289
2026-01-30 13:00,1.08289,1.08428,1.08254,1.08393
2026-01-30 14:00,1.08393,1.08456,1.08247,1.08310
2026-01-30 15:00,1.08310,1.08457,1.08246,1.08393
2026-01-30 16:00,1.08393,1.08432,1.08375,1.08413
2026-01-30 17:00,1.08413,1.08432,1.08324,1.08342
2026-01-30 18:00,1.08342,1.08363,1.08318,1.08338
2026-01-30 19:00,1.08338,1.08340,1.08258,1.08261
2026-01-30 20:00,1.08261,1.08267,1.08226,1.08232
2026-01-30 21:00,1.08232,1.08271,1.08211,1.08250
2026-01-30 22:00,1.08250,1.08455,1.08161,1.08367
2026-01-30 23:00,1.08367,1.08414,1.08239,1.08287
2026-01-31 00:00,1.08287,1.08304,1.08158,1.08176
2026-01-31 01:00,1.08176,1.08349,1.08052,1.08226
2026-01-31 02:00,1.08226,1.08260,1.08036,1.08070
2026-01-31 03:00,1.08070,1.08113,1.07982,1.08025
2026-01-31 04:00,1.08025,1.08030,1.07969,1.07974
2026-01-31 05:00,1.07974,1.08024,1.07964,1.08014
2026-01-31 06:00,1.08014,1.08113,1.07981,1.08080
2026-01-31 07:00,1.08080,1.08150,1.07988,1.08057
2026-01-31 08:00,1.08057,1.08129,1.08017,1.08089
2026-01-31 09:00,1.08089,1.08114,1.07975,1.08000
2026-01-31 10:00,1.08000,1.08005,1.07943,1.07948
2026-01-31 11:00,1.07948,1.07983,1.07862,1.07897
2026-01-31 12:00,1.07897,1.07927,1.07799,1.07829
2026-01-31 13:00,1.07829,1.07890,1.07638,1.07699
2026-01-31 14:00,1.07699,1.07717,1.07662,1.07680
2026-01-31 15:00,1.07680,1.07843,1.07629,1.07792
2026-01-31 16:00,1.07792,1.07887,1.07668,1.07762
2026-01-31 17:00,1.07762,1.07871,1.07545,1.07654
2026-01-31 18:00,1.07654,1.07750,1.07615,1.07711
2026-01-31 19:00,1.07711,1.07727,1.07652,1.07668
2026-01-31 20:00,1.07668,1.07796,1.07403,1.07530
2026-01-31 21:00,1.07530,1.07587,1.07445,1.07502
2026-01-31 22:00,1.07502,1.07582,1.07247,1.07327
2026-01-31 23:00,1.07327,1.07381,1.07241,1.07295
2026-02-01 00:00,1.07295,1.07444,1.07189,1.07338
2026-02-01 01:00,1.07338,1.07437,1.07158,1.07257
2026-02-01 02:00,1.07257,1.07348,1.07157,1.07248
2026-02-01 03:00,1.07248,1.07262,1.07106,1.07120
2026-02-01 04:00,1.07120,1.07147,1.07019,1.07045
2026-02-01 05:00,1.07045,1.07074,1.06980,1.07009
2026-02-01 06:00,1.07009,1.07200,1.06866,1.07058
2026-02-01 07:00,1.07058,1.07061,1.06990,1.06994
2026-02-01 08:00,1.06994,1.07036,1.06975,1.07018
2026-02-01 09:00,1.07018,1.07064,1.06995,1.07041
2026-02-01 10:00,1.07041,1.07177,1.06928,1.07064
2026-02-01 11:00,1.07064,1.07094,1.07053,1.07083
2026-02-01 12:00,1.07083,1.07170,1.06916,1.07004
2026-02-01 13:00,1.07004,1.07106,1.06961,1.07063
2026-02-01 14:00,1.07063,1.07249,1.06967,1.07153
2026-02-01 15:00,1.07153,1.07283,1.07044,1.07175
2026-02-01 16:00,1.07175,1.07279,1.07119,1.07224
2026-02-01 17:00,1.07224,1.07272,1.07062,1.07110
2026-02-01 18:00,1.07110,1.07183,1.07045,1.07118
2026-02-01 19:00,1.07118,1.07215,1.06988,1.07086
2026-02-01 20:00,1.07086,1.07109,1.06957,1.06980
2026-02-01 21:00,1.06980,1.07082,1.06819,1.06921
2026-02-01 22:00,1.06921,1.06943,1.06732,1.06754
2026-02-01 23:00,1.06754,1.06861,1.06499,1.06607
2026-02-02 00:00,1.06607,1.06713,1.06600,1.06707
2026-02-02 01:00,1.06707,1.06765,1.06632,1.06690
2026-02-02 02:00,1.06690,1.06717,1.06432,1.06459
2026-02-02 03:00,1.06459,1.06624,1.06361,1.06526
2026-02-02 04:00,1.06526,1.06605,1.06491,1.06570
2026-02-02 05:00,1.06570,1.06665,1.06360,1.06455
2026-02-02 06:00,1.06455,1.06464,1.06406,1.06416
2026-02-02 07:00,1.06416,1.06612,1.06319,1.06515
2026-02-02 08:00,1.06515,1.06615,1.06383,1.06482
2026-02-02 09:00,1.06482,1.06611,1.06326,1.06455
2026-02-02 10:00,1.06455,1.06565,1.06403,1.06513
2026-02-02 11:00,1.06513,1.06588,1.06499,1.06574
2026-02-02 12:00,1.06574,1.06591,1.06478,1.06495
2026-02-02 13:00,1.06495,1.06528,1.06491,1.06524
2026-02-02 14:00,1.06524,1.06525,1.06458,1.06459
2026-02-02 15:00,1.06459,1.06548,1.06457,1.06546
2026-02-02 16:00,1.06546,1.06776,1.06522,1.06751
2026-02-02 17:00,1.06751,1.06895,1.06678,1.06821
2026-02-02 18:00,1.06821,1.06866,1.06789,1.06834
2026-02-02 19:00,1.06834,1.06944,1.06686,1.06795
2026-02-02 20:00,1.06795,1.06826,1.06748,1.06779
2026-02-02 21:00,1.06779,1.06842,1.06690,1.06753
2026-02-02 22:00,1.06753,1.06790,1.06752,1.06790
2026-02-02 23:00,1.06790,1.06903,1.06670,1.06784
2026-02-03 00:00,1.06784,1.06813,1.06616,1.06646
2026-02-03 01:00,1.06646,1.06651,1.06598,1.06603
2026-02-03 02:00,1.06603,1.06652,1.06536,1.06585
2026-02-03 03:00,1.06585,1.06694,1.06567,1.06675
2026-02-03 04:00,1.06675,1.06767,1.06612,1.06703
2026-02-03 05:00,1.06703,1.06937,1.06619,1.06853
2026-02-03 06:00,1.06853,1.06859,1.06834,1.06840
2026-02-03 07:00,1.06840,1.06844,1.06769,1.06774
2026-02-03 08:00,1.06774,1.06883,1.06724,1.06833
2026-02-03 09:00,1.06833,1.06862,1.06754,1.06783
2026-02-03 10:00,1.06783,1.06828,1.06624,1.06668
2026-02-03 11:00,1.06668,1.06962,1.06585,1.06878
2026-02-03 12:00,1.06878,1.07009,1.06848,1.06979
2026-02-03 13:00,1.06979,1.06987,1.06703,1.06711
2026-02-03 14:00,1.06711,1.06731,1.06607,1.06627
2026-02-03 15:00,1.06627,1.06643,1.06486,1.06502
2026-02-03 16:00,1.06502,1.06576,1.06496,1.06570
2026-02-03 17:00,1.06570,1.06739,1.06560,1.06729
2026-02-03 18:00,1.06729,1.06809,1.06566,1.06647
2026-02-03 19:00,1.06647,1.06721,1.06466,1.06540
2026-02-03 20:00,1.06540,1.06594,1.06479,1.06533
2026-02-03 21:00,1.06533,1.06663,1.06512,1.06642
2026-02-03 22:00,1.06642,1.06698,1.06608,1.06664
2026-02-03 23:00,1.06664,1.06749,1.06598,1.06683
2026-02-04 00:00,1.06683,1.06763,1.06560,1.06640
2026-02-04 01:00,1.06640,1.06673,1.06620,1.06653
2026-02-04 02:00,1.06653,1.06735,1.06587,1.06670
2026-02-04 03:00,1.06670,1.06687,1.06645,1.06663
2026-02-04 04:00,1.06663,1.06688,1.06646,1.06671
2026-02-04 05:00,1.06671,1.06800,1.06642,1.06771
2026-02-04 06:00,1.06771,1.06888,1.06765,1.06883
2026-02-04 07:00,1.06883,1.06984,1.06780,1.06881
2026-02-04 08:00,1.06881,1.06964,1.06828,1.06911
2026-02-04 09:00,1.06911,1.07065,1.06793,1.06947
2026-02-04 10:00,1.06947,1.06974,1.06897,1.06924
2026-02-04 11:00,1.06924,1.07017,1.06704,1.06797
2026-02-04 12:00,1.06797,1.06924,1.06662,1.06789
2026-02-04 13:00,1.06789,1.06895,1.06500,1.06606
2026-02-04 14:00,1.06606,1.06607,1.06499,1.06501
2026-02-04 15:00,1.06501,1.06631,1.06467,1.06598
2026-02-04 16:00,1.06598,1.06736,1.06506,1.06644
2026-02-04 17:00,1.06644,1.06791,1.06605,1.06752
2026-02-04 18:00,1.06752,1.06869,1.06684,1.06802
2026-02-04 19:00,1.06802,1.06824,1.06764,1.06786
2026-02-04 20:00,1.06786,1.06830,1.06702,1.06746
2026-02-04 21:00,1.06746,1.06784,1.06632,1.06670
2026-02-04 22:00,1.06670,1.06722,1.06588,1.06640
2026-02-04 23:00,1.06640,1.06847,1.06608,1.06815
2026-02-05 00:00,1.06815,1.06986,1.06454,1.06624
2026-02-05 01:00,1.06624,1.06790,1.06420,1.06586
2026-02-05 02:00,1.06586,1.06627,1.06578,1.06620
2026-02-05 03:00,1.06620,1.06663,1.06521,1.06564
2026-02-05 04:00,1.06564,1.06694,1.06479,1.06608
2026-02-05 05:00,1.06608,1.06666,1.06598,1.06656
2026-02-05 06:00,1.06656,1.06677,1.06640,1.06661
2026-02-05 07:00,1.06661,1.06847,1.06619,1.06805
2026-02-05 08:00,1.06805,1.06849,1.06703,1.06747
2026-02-05 09:00,1.06747,1.06780,1.06602,1.06636
2026-02-05 10:00,1.06636,1.06768,1.06410,1.06542
2026-02-05 11:00,1.06542,1.06615,1.06363,1.06437
2026-02-05 12:00,1.06437,1.06470,1.06306,1.06339
2026-02-05 13:00,1.06339,1.06391,1.06183,1.06235
2026-02-05 14:00,1.06235,1.06266,1.06206,1.06236
2026-02-05 15:00,1.06236,1.06306,1.06157,1.06227
2026-02-05 16:00,1.06227,1.06278,1.06090,1.06141
2026-02-05 17:00,1.06141,1.06187,1.06090,1.06136
2026-02-05 18:00,1.06136,1.06203,1.05786,1.05853
2026-02-05 19:00,1.05853,1.05983,1.05679,1.05809
2026-02-05 20:00,1.05809,1.05811,1.05762,1.05764
2026-02-05 21:00,1.05764,1.05877,1.05711,1.05824
2026-02-05 22:00,1.05824,1.05942,1.05785,1.05904
2026-02-05 23:00,1.05904,1.06068,1.05856,1.06020
2026-02-06 00:00,1.06020,1.06109,1.05977,1.06066
2026-02-06 01:00,1.06066,1.06084,1.06030,1.06048
2026-02-06 02:00,1.06048,1.06081,1.05833,1.05866
2026-02-06 03:00,1.05866,1.06027,1.05790,1.05951
2026-02-06 04:00,1.05951,1.06105,1.05913,1.06067
2026-02-06 05:00,1.06067,1.06166,1.05998,1.06097
2026-02-06 06:00,1.06097,1.06169,1.06069,1.06141
2026-02-06 07:00,1.06141,1.06326,1.06060,1.06244
2026-02-06 08:00,1.06244,1.06371,1.06232,1.06358
2026-02-06 09:00,1.06358,1.06438,1.06169,1.06249
2026-02-06 10:00,1.06249,1.06275,1.06106,1.06132
2026-02-06 11:00,1.06132,1.06226,1.06106,1.06199
2026-02-06 12:00,1.06199,1.06344,1.06199,1.06344
2026-02-06 13:00,1.06344,1.06360,1.06176,1.06192
2026-02-06 14:00,1.06192,1.06230,1.06171,1.06209
2026-02-06 15:00,1.06209,1.06352,1.06194,1.06337
2026-02-06 16:00,1.06337,1.06365,1.06180,1.06208
2026-02-06 17:00,1.06208,1.06310,1.06004,1.06106
2026-02-06 18:00,1.06106,1.06215,1.06022,1.06131
2026-02-06 19:00,1.06131,1.06371,1.05989,1.06229
2026-02-06 20:00,1.06229,1.06283,1.05996,1.06050
2026-02-06 21:00,1.06050,1.06105,1.06039,1.06094
2026-02-06 22:00,1.06094,1.06155,1.06065,1.06126
2026-02-06 23:00,1.06126,1.06211,1.05980,1.06064
2026-02-07 00:00,1.06064,1.06182,1.05826,1.05944
2026-02-07 01:00,1.05944,1.06153,1.05873,1.06082
2026-02-07 02:00,1.06082,1.06168,1.05997,1.06083
2026-02-07 03:00,1.06083,1.06092,1.06029,1.06039
2026-02-07 04:00,1.06039,1.06109,1.05934,1.06004
2026-02-07 05:00,1.06004,1.06004,1.05949,1.05950
2026-02-07 06:00,1.05950,1.06012,1.05938,1.06000
2026-02-07 07:00,1.06000,1.06080,1.05842,1.05922
2026-02-07 08:00,1.05922,1.05993,1.05716,1.05787
2026-02-07 09:00,1.05787,1.05830,1.05589,1.05633
2026-02-07 10:00,1.05633,1.05664,1.05629,1.05660
2026-02-07 11:00,1.05660,1.05722,1.05526,1.05587
2026-02-07 12:00,1.05587,1.05670,1.05415,1.05498
2026-02-07 13:00,1.05498,1.05541,1.05345,1.05388
2026-02-07 14:00,1.05388,1.05389,1.05261,1.05262
2026-02-07 15:00,1.05262,1.05408,1.05062,1.05208
2026-02-07 16:00,1.05208,1.05219,1.05035,1.05047
2026-02-07 17:00,1.05047,1.05093,1.04971,1.05018
2026-02-07 18:00,1.05018,1.05056,1.05008,1.05047
2026-02-07 19:00,1.05047,1.05072,1.04926,1.04952
2026-02-07 20:00,1.04952,1.05066,1.04873,1.04987
2026-02-07 21:00,1.04987,1.05076,1.04845,1.04933
2026-02-07 22:00,1.04933,1.05052,1.04798,1.04917
2026-02-07 23:00,1.04917,1.04969,1.04912,1.04965
2026-02-08 00:00,1.04965,1.05021,1.04830,1.04886
2026-02-08 01:00,1.04886,1.04947,1.04783,1.04844
2026-02-08 02:00,1.04844,1.04889,1.04793,1.04838
2026-02-08 03:00,1.04838,1.04928,1.04809,1.04900
2026-02-08 04:00,1.04900,1.04955,1.04753,1.04808
2026-02-08 05:00,1.04808,1.04931,1.04688,1.04811
2026-02-08 06:00,1.04811,1.04900,1.04766,1.04855
2026-02-08 07:00,1.04855,1.04879,1.04762,1.04787
2026-02-08 08:00,1.04787,1.04866,1.04716,1.04796
2026-02-08 09:00,1.04796,1.04803,1.04685,1.04692
2026-02-08 10:00,1.04692,1.04704,1.04673,1.04686
2026-02-08 11:00,1.04686,1.04811,1.04661,1.04787
2026-02-08 12:00,1.04787,1.04858,1.04778,1.04849
2026-02-08 13:00,1.04849,1.04864,1.04817,1.04832
2026-02-08 14:00,1.04832,1.04836,1.04643,1.04647
2026-02-08 15:00,1.04647,1.04703,1.04535,1.04591
2026-02-08 16:00,1.04591,1.04617,1.04395,1.04422
2026-02-08 17:00,1.04422,1.04474,1.04201,1.04254
2026-02-08 18:00,1.04254,1.04354,1.04132,1.04233
2026-02-08 19:00,1.04233,1.04278,1.04128,1.04173
2026-02-08 20:00,1.04173,1.04190,1.04104,1.04120
2026-02-08 21:00,1.04120,1.04128,1.04080,1.04088
2026-02-08 22:00,1.04088,1.04091,1.03933,1.03936
2026-02-08 23:00,1.03936,1.04113,1.03709,1.03887
2026-02-09 00:00,1.03887,1.03914,1.03841,1.03868
2026-02-09 01:00,1.03868,1.03967,1.03859,1.03958
2026-02-09 02:00,1.03958,1.04034,1.03906,1.03982
2026-02-09 03:00,1.03982,1.04160,1.03944,1.04123
2026-02-09 04:00,1.04123,1.04225,1.04055,1.04157
2026-02-09 05:00,1.04157,1.04157,1.04131,1.04131
2026-02-09 06:00,1.04131,1.04225,1.04090,1.04184
2026-02-09 07:00,1.04184,1.04195,1.04076,1.04087
2026-02-09 08:00,1.04087,1.04132,1.03958,1.04003
2026-02-09 09:00,1.04003,1.04076,1.03872,1.03945
2026-02-09 10:00,1.03945,1.04246,1.03789,1.04090
2026-02-09 11:00,1.04090,1.04140,1.04035,1.04086
2026-02-09 12:00,1.04086,1.04182,1.03903,1.03999
2026-02-09 13:00,1.03999,1.04018,1.03843,1.03862
2026-02-09 14:00,1.03862,1.03967,1.03707,1.03812
2026-02-09 15:00,1.03812,1.03878,1.03655,1.03721
2026-02-09 16:00,1.03721,1.03850,1.03711,1.03840
2026-02-09 17:00,1.03840,1.03975,1.03748,1.03883
2026-02-09 18:00,1.03883,1.03896,1.03863,1.03876
2026-02-09 19:00,1.03876,1.03901,1.03620,1.03645
2026-02-09 20:00,1.03645,1.03779,1.03543,1.03678
2026-02-09 21:00,1.03678,1.03723,1.03506,1.03551
2026-02-09 22:00,1.03551,1.03570,1.03486,1.03505
2026-02-09 23:00,1.03505,1.03565,1.03359,1.03419
2026-02-10 00:00,1.03419,1.03476,1.03391,1.03448
2026-02-10 01:00,1.03448,1.03461,1.03425,1.03439
2026-02-10 02:00,1.03439,1.03490,1.03430,1.03481
2026-02-10 03:00,1.03481,1.03565,1.03475,1.03559
2026-02-10 04:00,1.03559,1.03715,1.03484,1.03640
2026-02-10 05:00,1.03640,1.03695,1.03454,1.03510
2026-02-10 06:00,1.03510,1.03729,1.03451,1.03671
2026-02-10 07:00,1.03671,1.03692,1.03647,1.03669
2026-02-10 08:00,1.03669,1.03741,1.03638,1.03709
2026-02-10 09:00,1.03709,1.03788,1.03571,1.03650
2026-02-10 10:00,1.03650,1.03658,1.03565,1.03574
2026-02-10 11:00,1.03574,1.03784,1.03457,1.03667
2026-02-10 12:00,1.03667,1.03714,1.03575,1.03621
2026-02-10 13:00,1.03621,1.03737,1.03527,1.03642
2026-02-10 14:00,1.03642,1.03714,1.03485,1.03557
2026-02-10 15:00,1.03557,1.03582,1.03488,1.03513
2026-02-10 16:00,1.03513,1.03593,1.03436,1.03516
2026-02-10 17:00,1.03516,1.03714,1.03357,1.03555
2026-02-10 18:00,1.03555,1.03602,1.03486,1.03534
2026-02-10 19:00,1.03534,1.03662,1.03443,1.03572
2026-02-10 20:00,1.03572,1.03623,1.03488,1.03539
2026-02-10 21:00,1.03539,1.03729,1.03496,1.03686
2026-02-10 22:00,1.03686,1.03716,1.03650,1.03680
2026-02-10 23:00,1.03680,1.03733,1.03590,1.03642
2026-02-11 00:00,1.03642,1.03822,1.03628,1.03808
2026-02-11 01:00,1.03808,1.03995,1.03777,1.03965
2026-02-11 02:00,1.03965,1.04013,1.03899,1.03947
2026-02-11 03:00,1.03947,1.04001,1.03875,1.03929
2026-02-11 04:00,1.03929,1.03946,1.03849,1.03865
2026-02-11 05:00,1.03865,1.03871,1.03801,1.03806
2026-02-11 06:00,1.03806,1.03840,1.03571,1.03604
2026-02-11 07:00,1.03604,1.03635,1.03558,1.03589
2026-02-11 08:00,1.03589,1.03642,1.03447,1.03500
2026-02-11 09:00,1.03500,1.03597,1.03411,1.03507
2026-02-11 10:00,1.03507,1.03524,1.03366,1.03382
2026-02-11 11:00,1.03382,1.03491,1.03362,1.03471
2026-02-11 12:00,1.03471,1.03498,1.03437,1.03464
